show_id,title,genre,duration,broadcast_date,rating,views
3819,Planet Earth,Reality,60,12 Sep 2022,N/A,
3820,The Apprentice,Documentary,60,Jul 10 2023,5.7,N/A
3821,Planet Earth,Drama,,11/09/2022,N/A,
3822,Planet Earth,Reality,30mins,25 Nov 2023,,
3823,Doctor Who,Cooking,30mins,19/01/2022,,N/A
3824,Strictly Come Dancing,Reality,60,2022-07-01,,N/A
3825,Planet Earth,Comedy,45 min,20/10/2022,N/A,1096
3826,EastEnders,Reality,90 min,12/06/2022,2.4,2739
3827,Doctor Who,Sci-Fi,90 min,Mar 01 2022,9.2,?
3828,Match of the Day,Reality,58,30/11/2022,2.7,1785
3829,The Repair Shop,Drama,34,09/02/2024,2.4,1722
3830,Doctor Who,Drama,60,Feb 20 2022,,?
3831,Planet Earth,Sports,88,Apr 14 2024,N/A,?
3832,Frozen Planet,Sports,92,2022-12-13,N/A,N/A
3833,Peaky Blinders,Sci-Fi,45 min,2022-10-08,N/A,
3834,Strictly Come Dancing,Sports,76,Jul 21 2022,,
3835,Luther,Reality,45 min,Feb 07 2023,N/A,?
3836,Doctor Who,Drama,90 min,Apr 15 2022,4.9,
3837,The Apprentice,Sports,?,26/06/2023,N/A,4619
3838,Doctor Who,Sports,45 min,25/01/2023,N/A,901
3839,Luther,Cooking,?,2022-09-10,,N/A
3840,Top Gear,Sci-Fi,30mins,2022-06-05,,
3841,Luther,Sci-Fi,40,Oct 18 2023,,?
3842,The Repair Shop,Sci-Fi,90 min,19 Jan 2022,6.4,?
3843,Frozen Planet,Sports,45 min,05/02/2024,7.2,
3844,Top Gear,Reality,90 min,29 Jan 2022,N/A,
3845,Peaky Blinders,Sports,?,12/05/2022,8.2,3241
3846,Sherlock,Reality,45 min,Feb 12 2023,1.2,N/A
3847,Strictly Come Dancing,Documentary,30mins,2023-04-23,2.9,
3848,Top Gear,Sci-Fi,30mins,2022-03-13,1.1,2524
3849,The Apprentice,Cooking,30mins,May 20 2023,,N/A
3850,The Apprentice,Comedy,,Apr 21 2023,3.7,N/A
3851,Strictly Come Dancing,Documentary,90 min,02/02/2022,,4764
3852,Planet Earth,Comedy,30mins,12/07/2023,1.2,?
3853,Doctor Who,Drama,30mins,04 Nov 2022,N/A,3571
3854,Peaky Blinders,Reality,60,22/03/2022,N/A,4622
3855,Strictly Come Dancing,Reality,97,15 Jan 2023,7.3,N/A
3856,Frozen Planet,Reality,45 min,Nov 15 2022,N/A,3547
3857,Doctor Who,Cooking,,Mar 28 2023,N/A,
3858,Match of the Day,Drama,78,2022-09-28,N/A,?
3859,EastEnders,Documentary,60,11/03/2023,N/A,3174
3860,The Apprentice,Cooking,45 min,17/02/2023,8.7,?
3861,Match of the Day,Reality,45 min,02/06/2022,6.7,N/A
3862,Planet Earth,Documentary,45 min,17 Feb 2023,4.5,N/A
3863,The Repair Shop,Documentary,45 min,04/06/2023,N/A,?
3864,Sherlock,Documentary,45 min,2023-05-29,N/A,3681
3865,Doctor Who,Reality,60,11/11/2023,5.5,1475
3866,Planet Earth,Drama,60,2022-11-03,6.2,
3867,Match of the Day,Comedy,?,Sep 11 2022,3.0,?
3868,Strictly Come Dancing,Reality,30mins,2024-03-28,,
3869,Frozen Planet,Comedy,115,2022-10-06,N/A,N/A
3870,Planet Earth,Drama,45 min,2022-10-19,,N/A
3871,Frozen Planet,Comedy,45 min,17 Jan 2024,10.0,N/A
3872,Luther,Documentary,114,15/01/2024,,?
3873,Luther,Comedy,30mins,Jul 17 2023,3.9,
3874,Doctor Who,Comedy,30mins,06 May 2022,,N/A
3875,Top Gear,Comedy,117,Mar 13 2023,,N/A
3876,Doctor Who,Sci-Fi,70,30/03/2024,N/A,
3877,Match of the Day,Sci-Fi,90 min,02 Sep 2023,N/A,4761
3878,Luther,Drama,60,17/11/2023,8.4,
3879,Top Gear,Drama,90 min,11/04/2023,,?
3880,Peaky Blinders,Comedy,?,2023-01-28,,2870
3881,The Apprentice,Documentary,60,09 Feb 2023,N/A,1945
3882,Frozen Planet,Cooking,90,01 Feb 2022,,N/A
3883,Strictly Come Dancing,Sci-Fi,30mins,12/06/2024,N/A,3307
3884,Sherlock,Sports,,Apr 23 2024,,
3885,The Repair Shop,Comedy,?,Sep 05 2023,,
3886,Strictly Come Dancing,Documentary,61,Jul 21 2023,3.4,1444
3887,Match of the Day,Sports,60,27/07/2023,N/A,4922
3888,The Repair Shop,Comedy,90 min,15 Nov 2023,,N/A
3889,Strictly Come Dancing,Comedy,60,Nov 21 2023,N/A,N/A
3890,The Apprentice,Documentary,60,2023-05-14,N/A,3887
3891,Luther,Documentary,60,Mar 12 2024,6.4,N/A
3892,Top Gear,Sci-Fi,107,06/04/2024,8.2,?
3893,Match of the Day,Cooking,?,15 Jun 2024,,1681
3894,Frozen Planet,Drama,60,Nov 16 2022,,N/A
3895,Planet Earth,Documentary,80,2022-07-03,7.9,4234
3896,The Apprentice,Comedy,60,Dec 26 2022,N/A,
3897,The Apprentice,Documentary,36,2023-11-19,N/A,N/A
3898,Strictly Come Dancing,Comedy,30mins,20 Oct 2022,3.9,
3899,Match of the Day,Drama,90 min,05 Jan 2024,,N/A
3900,Match of the Day,Sci-Fi,60,14/01/2024,,4142
3901,Top Gear,Drama,,Apr 15 2024,,1368
3902,Frozen Planet,Cooking,45 min,13/03/2024,N/A,?
3903,Match of the Day,Drama,60,2022-08-02,,?
3904,Strictly Come Dancing,Sci-Fi,90 min,2022-05-02,N/A,4955
3905,Frozen Planet,Reality,?,03 Jan 2024,N/A,
3906,Match of the Day,Sci-Fi,?,2023-05-26,N/A,N/A
3907,EastEnders,Cooking,45 min,23/09/2022,3.1,2647
3908,Peaky Blinders,Cooking,45 min,22/02/2022,,N/A
3909,Frozen Planet,Reality,56,2022-07-22,N/A,N/A
3910,Doctor Who,Cooking,60,11 Feb 2022,6.2,
3911,Doctor Who,Drama,45 min,2022-05-06,,?
3912,Doctor Who,Cooking,66,24/01/2024,,4451
3913,Strictly Come Dancing,Sci-Fi,90 min,03 Feb 2023,N/A,?
3914,Planet Earth,Reality,45 min,2024-02-10,,3367
3915,Sherlock,Cooking,90 min,Feb 02 2024,3.2,689
3916,Planet Earth,Reality,45 min,2022-01-03,1.2,
3917,Planet Earth,Sci-Fi,30mins,May 26 2024,7.5,N/A
3918,Match of the Day,Comedy,30mins,12/03/2024,,
3919,The Apprentice,Sci-Fi,60,22 May 2022,N/A,?
3920,Match of the Day,Sci-Fi,90 min,26 Feb 2023,3.0,N/A
3921,Peaky Blinders,Sci-Fi,,28 Mar 2022,,4842
3922,The Repair Shop,Documentary,30mins,2023-05-04,,4680
3923,Doctor Who,Documentary,,Jul 30 2023,,1770
3924,Match of the Day,Comedy,?,2023-03-04,,N/A
3925,The Apprentice,Drama,60,18/05/2024,,N/A
3926,Strictly Come Dancing,Comedy,30mins,2023-11-02,N/A,4722
3927,Peaky Blinders,Documentary,45 min,2022-03-11,,?
3928,Frozen Planet,Documentary,45 min,May 13 2022,N/A,N/A
3929,Peaky Blinders,Sci-Fi,45 min,02 Sep 2022,6.6,
3930,Match of the Day,Reality,,2022-10-18,N/A,
3931,Frozen Planet,Documentary,,16/09/2022,,
3932,Doctor Who,Cooking,?,2023-06-16,4.1,?
3933,Luther,Sports,60,18/12/2022,,
3934,EastEnders,Sci-Fi,60,Jul 13 2022,,3896
3935,Match of the Day,Comedy,?,05/05/2022,,N/A
3936,Match of the Day,Drama,61,10 Jan 2022,2.0,N/A
3937,The Repair Shop,Cooking,30mins,01 Jun 2024,,N/A
3938,EastEnders,Sports,45 min,27/10/2022,7.9,237
3939,The Apprentice,Reality,60,2024-05-29,,N/A
3940,Doctor Who,Reality,45 min,2024-03-02,,?
3941,EastEnders,Comedy,45 min,2022-03-14,4.3,?
3942,EastEnders,Documentary,90 min,2022-12-03,9.8,
3943,Strictly Come Dancing,Sci-Fi,49,Jan 10 2023,N/A,4790
3944,Frozen Planet,Comedy,90 min,Sep 10 2022,N/A,?
3945,Match of the Day,Reality,45 min,16/11/2023,,218
3946,Strictly Come Dancing,Cooking,60,21/04/2024,,N/A
3947,The Repair Shop,Sci-Fi,?,07 May 2024,,3192
3948,Frozen Planet,Sci-Fi,45 min,02 Sep 2023,,N/A
3949,Sherlock,Sci-Fi,45 min,25 Jan 2023,,1589
3950,Match of the Day,Sports,30mins,Jun 20 2023,,1256
3951,Top Gear,Documentary,87,23/12/2023,9.5,?
3952,Doctor Who,Cooking,30,11/07/2023,4.3,N/A
3953,Strictly Come Dancing,Documentary,?,16 Apr 2024,N/A,N/A
3954,Strictly Come Dancing,Drama,60,08 Dec 2022,6.9,?
3955,The Apprentice,Sci-Fi,30mins,10/11/2022,N/A,?
3956,Planet Earth,Comedy,55,23 Apr 2022,,
3957,Top Gear,Sci-Fi,30mins,13 Jul 2023,N/A,?
3958,Match of the Day,Cooking,45 min,Jan 18 2024,2.1,616
3959,Planet Earth,Comedy,45 min,10 Oct 2023,3.4,
3960,The Apprentice,Drama,68,04 Jun 2023,5.9,N/A
3961,Luther,Reality,,2022-08-29,,2501
3962,Top Gear,Comedy,90 min,Jun 04 2023,N/A,N/A
3963,Sherlock,Reality,60,2023-02-28,10.0,N/A
3964,Planet Earth,Sci-Fi,45 min,2023-02-27,,
3965,The Repair Shop,Sci-Fi,60,2023-09-13,,N/A
3966,Planet Earth,Reality,60,05/04/2023,5.9,
3967,Luther,Drama,40,20 Jul 2023,N/A,
3968,The Apprentice,Documentary,90 min,23 Aug 2023,1.8,?
3969,Doctor Who,Reality,?,13 Mar 2023,3.1,4468
3970,Doctor Who,Documentary,?,2023-07-25,,?
3971,Top Gear,Sci-Fi,30mins,Jul 27 2023,,?
3972,Doctor Who,Sports,27,2022-03-22,4.1,
3973,Strictly Come Dancing,Comedy,,Jan 30 2022,,N/A
3974,The Repair Shop,Documentary,90 min,Sep 09 2023,N/A,?
3975,Luther,Reality,,Oct 21 2022,4.1,
3976,Match of the Day,Comedy,,20/08/2022,1.9,1001
3977,The Apprentice,Reality,,28 Nov 2023,,?
3978,Sherlock,Documentary,60,Jun 23 2023,N/A,570
3979,Peaky Blinders,Reality,90 min,29/06/2022,N/A,?
3980,Peaky Blinders,Comedy,,20 Jun 2022,7.6,N/A
3981,Planet Earth,Sports,60,2023-01-17,5.0,588
3982,Sherlock,Comedy,,06/08/2023,,4840
3983,Peaky Blinders,Sports,30mins,2024-03-11,,?
3984,The Apprentice,Sci-Fi,44,2023-12-06,3.1,
3985,Top Gear,Comedy,75,21 Nov 2023,N/A,3932
3986,Peaky Blinders,Reality,85,Aug 07 2023,N/A,?
3987,The Repair Shop,Reality,90 min,2024-02-09,,N/A
3988,Match of the Day,Documentary,?,Apr 10 2022,,
3989,Top Gear,Drama,?,2024-05-29,2.1,N/A
3990,EastEnders,Comedy,90 min,23/09/2022,N/A,N/A
3991,Sherlock,Sports,45 min,02/06/2024,,N/A
3992,Peaky Blinders,Sci-Fi,55,2023-01-23,N/A,
3993,EastEnders,Cooking,65,Jun 08 2024,N/A,?
3994,Peaky Blinders,Cooking,90 min,27 Feb 2023,N/A,N/A
3995,The Apprentice,Comedy,,2022-09-08,5.4,N/A
3996,Planet Earth,Comedy,60,08/04/2022,N/A,2034
3997,The Repair Shop,Drama,90 min,27 May 2022,,
3998,Strictly Come Dancing,Sci-Fi,60,Feb 27 2022,,N/A
3999,Planet Earth,Comedy,30mins,02/12/2023,N/A,
4000,Sherlock,Cooking,,Apr 12 2023,,
4001,Peaky Blinders,Documentary,?,Feb 15 2024,,N/A
4002,Frozen Planet,Sci-Fi,30mins,27 May 2024,N/A,N/A
4003,EastEnders,Sports,87,07/03/2024,1.6,?
4004,Strictly Come Dancing,Cooking,30mins,Jun 27 2022,N/A,
4005,The Apprentice,Documentary,30mins,2024-04-15,,N/A
4006,Top Gear,Sci-Fi,60,2024-05-26,7.7,N/A
4007,Planet Earth,Drama,45 min,14 Apr 2024,5.8,?
4008,Luther,Comedy,30mins,10/03/2024,5.8,?
4009,EastEnders,Reality,?,Apr 19 2024,,N/A
4010,The Apprentice,Sports,90 min,09 May 2022,N/A,?
4011,Sherlock,Documentary,?,24/02/2023,,
4012,Frozen Planet,Sci-Fi,,2023-09-24,6.0,?
4013,The Repair Shop,Sports,45 min,2024-05-09,8.4,N/A
4014,Sherlock,Cooking,45 min,Nov 12 2023,4.0,
4015,The Apprentice,Reality,90 min,Nov 25 2023,N/A,?
4016,Frozen Planet,Documentary,45 min,10 Aug 2023,1.1,?
4017,Top Gear,Reality,97,Jul 13 2022,,N/A
4018,EastEnders,Documentary,45 min,19/10/2023,,N/A
4019,The Repair Shop,Sci-Fi,45 min,Apr 26 2024,N/A,1360
4020,Luther,Comedy,90 min,2023-05-12,4.4,N/A
4021,The Repair Shop,Drama,60,15 Jan 2022,,
4022,Planet Earth,Reality,119,2023-11-11,N/A,?
4023,Top Gear,Drama,,2022-01-11,,?
4024,Strictly Come Dancing,Reality,,04/06/2022,,
4025,EastEnders,Drama,45 min,2022-11-05,,
4026,Top Gear,Sports,60,21/04/2022,9.0,N/A
4027,Strictly Come Dancing,Documentary,30mins,20/08/2023,N/A,3470
4028,The Apprentice,Sci-Fi,60,17 Feb 2023,N/A,4165
4029,The Apprentice,Cooking,60,2023-10-19,,2700
4030,Sherlock,Reality,?,19/05/2023,N/A,?
4031,Planet Earth,Drama,30mins,2023-08-20,N/A,N/A
4032,Match of the Day,Documentary,106,2023-06-04,N/A,N/A
4033,The Apprentice,Sci-Fi,90 min,2022-09-08,N/A,N/A
4034,The Repair Shop,Sci-Fi,90 min,Jan 17 2022,N/A,?
4035,The Apprentice,Comedy,30mins,Sep 30 2022,8.1,3600
4036,The Apprentice,Comedy,?,31 May 2023,N/A,623
4037,Strictly Come Dancing,Comedy,,2023-01-20,,N/A
4038,Frozen Planet,Sports,60,18 Sep 2023,N/A,?
4039,Peaky Blinders,Sports,,16 Jun 2024,7.6,N/A
4040,Strictly Come Dancing,Comedy,30mins,Feb 24 2022,,1405
4041,Peaky Blinders,Reality,60,2022-04-04,,
4042,Planet Earth,Comedy,30mins,29/12/2022,6.6,N/A
4043,Strictly Come Dancing,Documentary,?,Apr 05 2024,,?
4044,Sherlock,Cooking,72,04 Oct 2023,N/A,N/A
4045,Top Gear,Drama,?,Aug 08 2023,,4647
4046,EastEnders,Sports,?,15/03/2024,5.0,?
4047,The Apprentice,Comedy,45 min,18 Jul 2023,,N/A
4048,EastEnders,Documentary,30mins,2022-01-06,8.2,
4049,The Repair Shop,Reality,60,19 Jan 2023,N/A,N/A
4050,Sherlock,Documentary,45 min,2022-03-25,6.4,2886
4051,Strictly Come Dancing,Drama,66,2023-08-07,,N/A
4052,Luther,Comedy,60,13 Jul 2023,,?
4053,Frozen Planet,Comedy,68,05/01/2024,4.5,N/A
4054,The Repair Shop,Documentary,45 min,05 Nov 2023,N/A,
4055,EastEnders,Drama,30mins,2022-02-09,,4400
4056,Match of the Day,Documentary,30mins,2024-01-23,7.2,
4057,Frozen Planet,Sports,,Jan 22 2023,N/A,2575
4058,Peaky Blinders,Comedy,,Mar 12 2023,,N/A
4059,Planet Earth,Sports,21,Aug 21 2022,,3119
4060,Top Gear,Comedy,30mins,2022-08-07,,?
4061,The Apprentice,Cooking,45 min,12/06/2024,N/A,1009
4062,The Repair Shop,Comedy,45 min,24 Jul 2022,N/A,N/A
4063,Doctor Who,Sports,30mins,28 Feb 2024,,?
4064,Doctor Who,Cooking,90,2023-08-01,N/A,3980
4065,Sherlock,Cooking,90 min,23 Aug 2022,N/A,N/A
4066,Strictly Come Dancing,Drama,60,2022-03-29,,N/A
4067,EastEnders,Comedy,,2022-04-06,,
4068,Sherlock,Sci-Fi,60,14 Jun 2023,N/A,?
4069,Match of the Day,Sci-Fi,77,2024-01-20,,1874
4070,Sherlock,Sports,?,13 Apr 2024,,
4071,EastEnders,Sci-Fi,60,2023-04-29,,N/A
4072,Planet Earth,Documentary,60,18/03/2024,N/A,N/A
4073,The Repair Shop,Cooking,30mins,08/07/2023,,
4074,Luther,Sci-Fi,,26 Aug 2022,2.2,
4075,The Repair Shop,Comedy,34,Nov 18 2022,N/A,4014
4076,The Apprentice,Documentary,,22 Apr 2022,,
4077,Sherlock,Sci-Fi,45 min,2022-08-12,6.3,2501
4078,Planet Earth,Sports,45 min,04/05/2024,N/A,?
4079,Frozen Planet,Drama,30mins,09 May 2022,9.8,?
4080,Top Gear,Reality,30mins,2023-09-10,6.4,?
4081,Peaky Blinders,Reality,30mins,2023-02-27,N/A,?
4082,Sherlock,Cooking,,21/02/2024,N/A,2785
4083,The Repair Shop,Reality,60,Jun 10 2022,7.0,
4084,Frozen Planet,Reality,90 min,25/02/2022,,4561
4085,Peaky Blinders,Cooking,60,07 Apr 2022,N/A,3700
4086,Top Gear,Documentary,90 min,24/10/2023,N/A,N/A
4087,Strictly Come Dancing,Comedy,35,17 Feb 2022,N/A,
4088,Luther,Documentary,30mins,2023-09-18,,
4089,Frozen Planet,Sci-Fi,60,11/09/2023,,?
4090,Peaky Blinders,Comedy,90 min,2022-07-19,,
4091,Planet Earth,Sci-Fi,45 min,Mar 25 2024,6.0,
4092,The Apprentice,Documentary,,Apr 22 2023,N/A,4946
4093,The Apprentice,Documentary,30mins,Jan 17 2023,N/A,3051
4094,Luther,Cooking,,04/05/2023,N/A,3871
4095,Doctor Who,Comedy,?,27 Dec 2022,N/A,?
4096,The Repair Shop,Cooking,65,06 Apr 2022,N/A,3077
4097,Luther,Documentary,90 min,14/06/2024,5.4,?
4098,The Repair Shop,Comedy,30mins,2022-08-03,,?
4099,The Repair Shop,Cooking,60,Sep 23 2022,N/A,N/A
4100,Peaky Blinders,Sports,30mins,2024-04-14,2.5,2968
4101,Match of the Day,Cooking,45 min,Mar 22 2022,9.3,?
4102,Sherlock,Documentary,90 min,Feb 08 2024,N/A,N/A
4103,Match of the Day,Cooking,30mins,May 27 2023,6.0,
4104,Top Gear,Sci-Fi,60,2022-01-22,6.4,3717
4105,The Apprentice,Drama,,15/02/2022,,898
4106,Sherlock,Cooking,,2022-05-13,N/A,N/A
4107,Luther,Cooking,,Feb 12 2022,,N/A
4108,Strictly Come Dancing,Documentary,60,Nov 17 2023,8.2,N/A
4109,Planet Earth,Reality,30mins,2023-12-13,N/A,
4110,Planet Earth,Drama,45 min,13 Mar 2022,N/A,?
4111,Peaky Blinders,Drama,30mins,27 Mar 2023,,
4112,Sherlock,Sports,45 min,31 Dec 2022,N/A,?
4113,Top Gear,Comedy,90 min,2022-09-21,,N/A
4114,EastEnders,Comedy,?,05 Jul 2023,,4853
4115,Top Gear,Reality,?,07 Oct 2022,N/A,1983
4116,Match of the Day,Cooking,?,Mar 31 2024,N/A,2930
4117,The Repair Shop,Sci-Fi,90 min,Mar 26 2022,9.9,3052
4118,The Repair Shop,Sci-Fi,?,07 Jul 2022,,N/A
4119,The Repair Shop,Cooking,70,16/01/2022,,358
4120,Sherlock,Documentary,24,17 Oct 2023,N/A,3746
4121,The Apprentice,Comedy,90 min,07 Nov 2022,N/A,919
4122,Match of the Day,Drama,,2023-07-16,N/A,
4123,Sherlock,Documentary,,2022-05-01,7.1,
4124,Peaky Blinders,Reality,105,24 Aug 2022,N/A,?
4125,Frozen Planet,Documentary,45 min,Jun 05 2022,,N/A
4126,Planet Earth,Sci-Fi,?,2022-11-12,N/A,2349
4127,Planet Earth,Comedy,90 min,Jan 30 2022,N/A,3115
4128,Top Gear,Comedy,60,01/03/2022,,4667
4129,Peaky Blinders,Cooking,,21/05/2024,8.1,4501
4130,Strictly Come Dancing,Reality,47,27 Nov 2022,N/A,?
4131,Planet Earth,Comedy,90 min,Oct 29 2023,,1508
4132,Strictly Come Dancing,Drama,42,Apr 09 2024,N/A,4990
4133,Frozen Planet,Sci-Fi,22,Aug 01 2023,N/A,?
4134,Peaky Blinders,Reality,60,Aug 16 2023,,N/A
4135,Sherlock,Reality,60,2024-03-09,1.6,N/A
4136,Luther,Drama,45 min,12 Jul 2023,,N/A
4137,Luther,Sports,60,29/08/2023,9.1,2737
4138,The Apprentice,Documentary,?,2024-05-13,,
4139,EastEnders,Sports,,2023-08-23,,
4140,Strictly Come Dancing,Drama,,2023-05-11,,?
4141,Peaky Blinders,Sci-Fi,30mins,2022-09-05,N/A,N/A
4142,Match of the Day,Cooking,45 min,26/05/2023,6.4,3808
4143,EastEnders,Sci-Fi,45 min,28/10/2022,3.3,
4144,Match of the Day,Documentary,90 min,2022-11-24,N/A,?
4145,Doctor Who,Documentary,?,29 Apr 2022,9.1,1335
4146,Frozen Planet,Reality,60,10/05/2023,3.4,
4147,Frozen Planet,Drama,30mins,2024-03-30,,
4148,The Apprentice,Drama,60,18 Oct 2022,,?
4149,Strictly Come Dancing,Drama,90 min,2022-11-24,,3265
4150,Sherlock,Documentary,114,Jun 18 2023,,?
4151,Match of the Day,Sci-Fi,45 min,2022-11-14,N/A,?
4152,Strictly Come Dancing,Reality,?,14/08/2022,,
4153,Match of the Day,Documentary,70,22 May 2023,3.7,?
4154,Match of the Day,Sci-Fi,?,Jan 30 2023,N/A,N/A
4155,Match of the Day,Cooking,60,2022-12-28,N/A,3174
4156,Top Gear,Cooking,,2023-03-08,6.6,3634
4157,Match of the Day,Cooking,59,03 Apr 2023,,?
4158,Frozen Planet,Sci-Fi,90 min,06 Aug 2022,N/A,3452
4159,Peaky Blinders,Sports,90 min,Jul 27 2023,,1537
4160,Sherlock,Comedy,66,15 Oct 2022,,
4161,Sherlock,Documentary,45 min,Jan 13 2022,,N/A
4162,The Repair Shop,Cooking,45 min,2024-04-08,,N/A
4163,Planet Earth,Comedy,60,03/10/2022,,
4164,Peaky Blinders,Cooking,?,2022-01-03,2.6,
4165,Frozen Planet,Comedy,30,Jul 30 2023,,
4166,Match of the Day,Drama,?,May 12 2023,,N/A
4167,Strictly Come Dancing,Sports,90 min,29/03/2024,,
4168,Strictly Come Dancing,Sci-Fi,56,03/04/2024,N/A,1262
4169,Doctor Who,Cooking,64,21 Jan 2022,3.1,2509
4170,Strictly Come Dancing,Reality,31,11 Sep 2023,N/A,1770
4171,Peaky Blinders,Reality,,25 Nov 2022,7.5,N/A
4172,Sherlock,Drama,60,22 Aug 2023,N/A,N/A
4173,Strictly Come Dancing,Sports,,2023-04-19,2.4,
4174,Doctor Who,Sports,90 min,13/09/2023,2.9,
4175,Strictly Come Dancing,Sci-Fi,?,2024-01-25,,?
4176,Sherlock,Sports,,15/03/2023,N/A,N/A
4177,Peaky Blinders,Cooking,30mins,Apr 23 2022,N/A,
4178,EastEnders,Sports,30mins,08/02/2022,N/A,
4179,The Repair Shop,Reality,45 min,14 Jul 2023,,?
4180,Strictly Come Dancing,Documentary,?,20 Sep 2022,,?
4181,Match of the Day,Sports,,Jul 20 2022,N/A,N/A
4182,Match of the Day,Cooking,30mins,Mar 11 2024,,
4183,Luther,Cooking,,Aug 25 2023,,N/A
4184,Strictly Come Dancing,Sports,60,Sep 11 2023,N/A,?
4185,Match of the Day,Comedy,,27 Dec 2022,2.0,1807
4186,EastEnders,Documentary,45 min,2023-10-11,3.5,N/A
4187,Strictly Come Dancing,Drama,45 min,May 30 2024,,N/A
4188,The Apprentice,Drama,?,Sep 09 2022,N/A,N/A
4189,Top Gear,Comedy,45 min,22 Jan 2022,,N/A
4190,Frozen Planet,Comedy,30mins,2023-12-09,5.6,N/A
4191,Match of the Day,Sports,90 min,13/12/2023,2.3,2115
4192,Sherlock,Sports,20,Jun 13 2022,,N/A
4193,Peaky Blinders,Documentary,,06/02/2024,,
4194,Luther,Sports,30mins,15 Oct 2023,,?
4195,EastEnders,Reality,60,2023-02-16,2.0,1417
4196,The Repair Shop,Sci-Fi,90 min,02 Jun 2024,,3324
4197,Luther,Reality,74,01 Dec 2022,N/A,
4198,Frozen Planet,Cooking,30mins,09/11/2023,2.2,N/A
4199,The Apprentice,Documentary,60,02 Aug 2023,N/A,N/A
4200,Peaky Blinders,Reality,,08/09/2023,,?
4201,Match of the Day,Reality,45 min,2024-06-03,N/A,N/A
4202,Frozen Planet,Comedy,?,Nov 25 2023,,N/A
4203,The Repair Shop,Sports,30mins,27 Nov 2023,N/A,?
4204,The Repair Shop,Reality,60,Feb 03 2023,,?
4205,Match of the Day,Drama,86,16/05/2022,,N/A
4206,The Repair Shop,Cooking,90 min,17/10/2022,5.0,?
4207,Luther,Cooking,76,06/11/2022,,3456
4208,Luther,Reality,90 min,2023-09-22,2.5,?
4209,Sherlock,Reality,57,2023-11-21,,
4210,Planet Earth,Drama,90 min,01 Oct 2022,N/A,?
4211,The Apprentice,Comedy,30mins,Jul 19 2023,6.4,N/A
4212,The Repair Shop,Sports,47,12 May 2024,N/A,?
4213,Strictly Come Dancing,Drama,45 min,27/04/2022,9.7,
4214,Doctor Who,Sci-Fi,?,2022-01-22,,3016
4215,Luther,Documentary,,Feb 14 2023,,?
4216,Match of the Day,Sports,45 min,Jun 06 2023,,N/A
4217,The Apprentice,Documentary,90 min,2024-05-19,1.2,
4218,Luther,Documentary,,2022-05-29,3.4,?
4219,Peaky Blinders,Comedy,45 min,20 May 2024,,
4220,EastEnders,Sci-Fi,?,Dec 07 2022,N/A,N/A
4221,The Apprentice,Comedy,45 min,16 Jan 2022,N/A,1858
4222,Luther,Sports,?,Jul 13 2023,1.9,?
4223,Peaky Blinders,Comedy,45 min,2023-01-03,6.3,1671
4224,Peaky Blinders,Reality,30mins,25/04/2024,,?
4225,Luther,Comedy,110,08/11/2022,,N/A
4226,Frozen Planet,Cooking,,2022-01-16,6.0,
4227,Doctor Who,Sports,60,08/01/2023,N/A,
4228,Luther,Sports,60,22 May 2023,N/A,
4229,Match of the Day,Sci-Fi,,May 13 2024,N/A,1822
4230,Planet Earth,Sports,,Mar 25 2024,3.9,4362
4231,The Apprentice,Reality,38,Apr 10 2024,4.8,?
4232,Top Gear,Reality,90 min,10/10/2022,4.8,3225
4233,Peaky Blinders,Reality,60,2024-02-23,,
4234,EastEnders,Sci-Fi,?,2024-01-12,N/A,?
4235,Doctor Who,Drama,30mins,27/12/2023,3.3,?
4236,The Apprentice,Drama,30mins,21/06/2022,5.7,N/A
4237,Doctor Who,Reality,,28/07/2022,4.6,N/A
4238,The Repair Shop,Cooking,30mins,26 Feb 2024,,472
4239,The Repair Shop,Cooking,45 min,2022-05-21,N/A,?
4240,Sherlock,Documentary,60,Apr 18 2023,5.0,
4241,Planet Earth,Reality,45 min,Oct 18 2023,,N/A
4242,Doctor Who,Comedy,60,Apr 19 2022,3.0,?
4243,Strictly Come Dancing,Drama,30mins,06 Jan 2023,4.6,?
4244,Luther,Drama,60,Jan 05 2023,,
4245,Doctor Who,Cooking,90 min,2022-05-09,7.7,
4246,Doctor Who,Sci-Fi,60,18 Mar 2023,,N/A
4247,Top Gear,Reality,98,2023-06-06,,
4248,Frozen Planet,Drama,60,04/12/2023,N/A,930
4249,Strictly Come Dancing,Reality,33,Mar 01 2023,,
4250,Frozen Planet,Drama,94,17/03/2023,,
4251,EastEnders,Sci-Fi,45 min,Aug 28 2023,N/A,891
4252,Frozen Planet,Sci-Fi,60,2022-01-20,3.5,?
4253,Planet Earth,Cooking,30mins,29/04/2023,N/A,2015
4254,EastEnders,Drama,30mins,2023-08-05,N/A,N/A
4255,Sherlock,Documentary,97,Apr 03 2024,N/A,N/A
4256,Planet Earth,Drama,?,20/12/2023,,2546
4257,Match of the Day,Documentary,,2022-07-28,1.7,?
4258,Planet Earth,Cooking,?,Dec 30 2022,,?
4259,Top Gear,Reality,30mins,14 Mar 2024,5.0,
4260,The Apprentice,Reality,?,25/04/2022,,N/A
4261,The Repair Shop,Sci-Fi,94,Feb 22 2023,4.5,N/A
4262,Doctor Who,Sports,?,29 Mar 2022,6.6,N/A
